address,url,numdayshrs (lastTXN),dayshrs (lastTXN),numdayshrs (firstTXN),dayshrs (firstTXN),current_eth_portfolio,dropdownMenuBalance,ethATH,usdATH
0x715b4ecfb92d3e74903bcd26e7da719141cbc2dd,https://etherscan.io/address/0x715b4ecfb92d3e74903bcd26e7da719141cbc2dd#analytics,11,hrs,1230,days,0,2288.83,30.41440152576519,30539.42
0x9d98f152881f9cae2feffee6341f6b87cf75204c,https://etherscan.io/address/0x9d98f152881f9cae2feffee6341f6b87cf75204c#analytics,680,days,1221,days,0,4.69,25.965050353190485,16940.49
0xe77cfdb369c6d8ee716dd350822788305f7f3411,https://etherscan.io/address/0xe77cfdb369c6d8ee716dd350822788305f7f3411#analytics,245,days,1214,days,0,0.00,8.030007670323915,3483.82
0x2566fbe14a46d0526a73d6d22f2c134678552c6f,https://etherscan.io/address/0x2566fbe14a46d0526a73d6d22f2c134678552c6f#analytics,469,days,1242,days,0,2.43,17.772131515348793,20177.6
0xae731f120231bc61b6982c62f2957d0ff78e487b,https://etherscan.io/address/0xae731f120231bc61b6982c62f2957d0ff78e487b#analytics,174,days,1264,days,0,172.78,49.874900534170116,21899.89
0xf99f19e77ee15e5d8b76ea97c22aff6c038208bf,https://etherscan.io/address/0xf99f19e77ee15e5d8b76ea97c22aff6c038208bf#analytics,682,days,1245,days,0,0.00,40.03892487351469,15873.57
0xcc9f0695f250a836149c9c1e2da22c3f9df90f0f,https://etherscan.io/address/0xcc9f0695f250a836149c9c1e2da22c3f9df90f0f#analytics,597,days,1240,days,0,2.62,9.821037398107524,12612.39
0x7178659913384184eba4768907ba57f79242be2a,https://etherscan.io/address/0x7178659913384184eba4768907ba57f79242be2a#analytics,663,days,1232,days,0,22.81,41.2919170531386,61341.34
0xee62234fea72fe391f13d7dd22d129f33136f6fb,https://etherscan.io/address/0xee62234fea72fe391f13d7dd22d129f33136f6fb#analytics,637,days,1214,days,0,3.45,14.824134172467284,16989.1
0xea8e5fd4e28482f8377a1c5230097a74ac201e36,https://etherscan.io/address/0xea8e5fd4e28482f8377a1c5230097a74ac201e36#analytics,3,days,2063,days,0,2467.84,4.679965746151372,11464.33
0xfb81ad0f589529cd400ce9ea8342fe272e3cedb5,https://etherscan.io/address/0xfb81ad0f589529cd400ce9ea8342fe272e3cedb5#analytics,810,days,1296,days,0,0.00,5.490436037644239,2115.79
0x345a736d80188161c78634ba6b9e9968ca4bb36b,https://etherscan.io/address/0x345a736d80188161c78634ba6b9e9968ca4bb36b#analytics,815,days,1368,days,0,134.26,8.843705683707197,25486.72
0x7c78fac07b5e4aa0ebd93c8c6caf9eae93a13895,https://etherscan.io/address/0x7c78fac07b5e4aa0ebd93c8c6caf9eae93a13895#analytics,812,days,1260,days,0,15.42,113.90773463710973,49550.17
0xf6c1add2d4665f63907e3c4359edece40e6be9ae,https://etherscan.io/address/0xf6c1add2d4665f63907e3c4359edece40e6be9ae#analytics,13,hrs,2127,days,0,47366.30,44.86425778656379,127264.62
0xb3c843c2e4834402cab6d0a8bb2e88a75865fece,https://etherscan.io/address/0xb3c843c2e4834402cab6d0a8bb2e88a75865fece#analytics,16,days,1215,days,0,729.68,191.16655108595396,94010.7
0x7a7148526bbce328ed92eb081ad1c4026ab69783,https://etherscan.io/address/0x7a7148526bbce328ed92eb081ad1c4026ab69783#analytics,226,days,1600,days,2,2033.99,998.7233776364895,171930.23
0x900f8c04f29fd3c08121395daace65d2c875e16c,https://etherscan.io/address/0x900f8c04f29fd3c08121395daace65d2c875e16c#analytics,1133,days,1216,days,0,None,1.6005653336370322,619.58
0xf4ddf881f1f2a98a33791ccae1d0a9de9d583490,https://etherscan.io/address/0xf4ddf881f1f2a98a33791ccae1d0a9de9d583490#analytics,182,days,1557,days,0,2810.75,28.277138739124688,10715.34
0x43aec7662f4e0fe1e0dcb7fd657e7ef09d8d1e1c,https://etherscan.io/address/0x43aec7662f4e0fe1e0dcb7fd657e7ef09d8d1e1c#analytics,870,days,2135,days,0,14.87,3.00132036,1068.46
0xe2fe4b65d8f4f283ab9b930e7849beb3bd1570ce,https://etherscan.io/address/0xe2fe4b65d8f4f283ab9b930e7849beb3bd1570ce#analytics,124,days,2177,days,7,3101.30,25.33996193594713,69568.91
0x38407376bc9e65762a2bdf081ccd1048f923ceb0,https://etherscan.io/address/0x38407376bc9e65762a2bdf081ccd1048f923ceb0#analytics,13,hrs,2297,days,0,6343.57,52.46872868378093,79771.97
0x1ddb6dd047bad7b4354aa051544794505caa80bf,https://etherscan.io/address/0x1ddb6dd047bad7b4354aa051544794505caa80bf#analytics,80,days,2058,days,1,5.12,202.71063988999222,97850.45
0xf848955dd43ab7313a2e5401766cbe18e3bea0a3,https://etherscan.io/address/0xf848955dd43ab7313a2e5401766cbe18e3bea0a3#analytics,1166,days,1214,days,0,None,11.402171981448372,3954.39
0x0b3038ffa6c6faa1d41238bce5708255fe5be09e,https://etherscan.io/address/0x0b3038ffa6c6faa1d41238bce5708255fe5be09e#analytics,828,days,1246,days,0,0.57,112.82713969294767,36374.34
0x6370ded08b2cb8588c27e4dfd16ee427b2491ab3,https://etherscan.io/address/0x6370ded08b2cb8588c27e4dfd16ee427b2491ab3#analytics,7,days,1228,days,0,245.91,10.665172470248347,22160.42
0xae86583bd7963433bcf2e59971fe2f6fb0cafb6d,https://etherscan.io/address/0xae86583bd7963433bcf2e59971fe2f6fb0cafb6d#analytics,114,days,1221,days,4,27673.09,67.49328696375981,111938.08
0x8b816824e4ff1f3c10f0bfd16be369b94809c69c,https://etherscan.io/address/0x8b816824e4ff1f3c10f0bfd16be369b94809c69c#analytics,1166,days,1726,days,0,0.00,43.66756641375271,16917.25
0x14e7c006ee7bfb01270e62d7a735549ae602bd1e,https://etherscan.io/address/0x14e7c006ee7bfb01270e62d7a735549ae602bd1e#analytics,3,days,1506,days,0,307.46,59.21331871580518,22601.4
0x16a30074cad5a23b703ec116c0ff6b6af0a437f2,https://etherscan.io/address/0x16a30074cad5a23b703ec116c0ff6b6af0a437f2#analytics,449,days,1237,days,0,0.00,8.54855637331311,3488.07
0xeb89007481990d739c1ed98d210bddfb60e8f3bf,https://etherscan.io/address/0xeb89007481990d739c1ed98d210bddfb60e8f3bf#analytics,3,days,2112,days,0,192.35,2.136394033085423,3626.58
0xbbe167e5c3379de355430dc168d098d7fdcbd2d3,https://etherscan.io/address/0xbbe167e5c3379de355430dc168d098d7fdcbd2d3#analytics,36,days,2000,days,0,2692.99,41.21216496680719,18126.35
0x168eae30f0b69cd41c5566a1633fe560c128c5a1,https://etherscan.io/address/0x168eae30f0b69cd41c5566a1633fe560c128c5a1#analytics,589,days,1302,days,0,5.89,39.50402993210701,15705.22
0x6020cfa3b334879716de1ec88f5c81904f9ea454,https://etherscan.io/address/0x6020cfa3b334879716de1ec88f5c81904f9ea454#analytics,567,days,1407,days,0,0.00,18.82416417783359,7264.43
0xcd79b477f7d66f35b603aa44a7d7ca03e987077d,https://etherscan.io/address/0xcd79b477f7d66f35b603aa44a7d7ca03e987077d#analytics,288,days,1267,days,0,4.41,104.98115935317054,36955.47
0xb327d112a560f832765a12c72451de40af3c2be2,https://etherscan.io/address/0xb327d112a560f832765a12c72451de40af3c2be2#analytics,141,days,2117,days,0,133.40,171.26387420715048,62739.1
0x390f348cd01f9404a3c31dcaf87ef5838a590d7d,https://etherscan.io/address/0x390f348cd01f9404a3c31dcaf87ef5838a590d7d#analytics,221,days,1215,days,0,0.00,4.513766408579292,12063
0xb19fe973edd97e971534f6c46d96f2b109d3f1de,https://etherscan.io/address/0xb19fe973edd97e971534f6c46d96f2b109d3f1de#analytics,347,days,1220,days,2,11042.45,91.01160583803423,317235.89
0xb2197558da56d35709797c08418d5b238326a29c,https://etherscan.io/address/0xb2197558da56d35709797c08418d5b238326a29c#analytics,31,days,1246,days,0,18.29,74.92677376715201,141453.51
0xc282d2555db99648b33aa93fa00694aa89689388,https://etherscan.io/address/0xc282d2555db99648b33aa93fa00694aa89689388#analytics,929,days,2290,days,0,5991.87,181.49966905077395,261413.15
0x49cb12bd82f349e4b6c03109c8816ac0ef29ef8b,https://etherscan.io/address/0x49cb12bd82f349e4b6c03109c8816ac0ef29ef8b#analytics,1166,days,1215,days,0,0.00,1.5727574035234868,630.86
0x2715b5dfc55be999b23e87a11a193b703e917330,https://etherscan.io/address/0x2715b5dfc55be999b23e87a11a193b703e917330#analytics,7,days,1231,days,0,6702.35,4.207253920824864,15767.3
0xb2c121dd7b010a01708d5c9e3d613dcf7e0451f9,https://etherscan.io/address/0xb2c121dd7b010a01708d5c9e3d613dcf7e0451f9#analytics,11,days,1219,days,0,2019.55,32.85383636964371,11620.4
0x8e20fba15d21fec2d3bd988b82409a727cd4ad6c,https://etherscan.io/address/0x8e20fba15d21fec2d3bd988b82409a727cd4ad6c#analytics,1018,days,2155,days,0,60.87,38.71467721001411,15704.59
0xa1e658aacd454222125094e82cb83788c7556920,https://etherscan.io/address/0xa1e658aacd454222125094e82cb83788c7556920#analytics,323,days,1228,days,0,1.49,17.545582329712467,5584.23
0x3dd5579e96ee5eb96d1271a3e6e4eda747131444,https://etherscan.io/address/0x3dd5579e96ee5eb96d1271a3e6e4eda747131444#analytics,2,hrs,2212,days,0,235.25,37.18317675266474,39480.35
0x98278dc211c50c07d0fdd65365cdbccec0f176d8,https://etherscan.io/address/0x98278dc211c50c07d0fdd65365cdbccec0f176d8#analytics,4,days,1867,days,0,0.02,4.35002713253425,3048.42
0x444b62fd9561d479c423556b2e67841e5243818e,https://etherscan.io/address/0x444b62fd9561d479c423556b2e67841e5243818e#analytics,414,days,1305,days,0,1.14,16.043577990588393,7017.91
0xb49753932957f774aa0c7af29cfa9267f87ffbc7,https://etherscan.io/address/0xb49753932957f774aa0c7af29cfa9267f87ffbc7#analytics,9,hrs,2185,days,0,27862.66,21.539531679042344,65664.3
0x6b14c6ed751002b7e5a71af319d8ea9dd64869da,https://etherscan.io/address/0x6b14c6ed751002b7e5a71af319d8ea9dd64869da#analytics,1066,days,2096,days,0,3348.59,30.87396279430629,13246.16
0xb49f3426728cbc8ec3542bd950c2252027154200,https://etherscan.io/address/0xb49f3426728cbc8ec3542bd950c2252027154200#analytics,592,days,1288,days,0,10.14,266.1824614780398,108610.43
0x4a381ebea200052f6cb3a449619249fcb5734bc3,https://etherscan.io/address/0x4a381ebea200052f6cb3a449619249fcb5734bc3#analytics,283,days,1246,days,0,0.57,22.54986173929141,9674.79
0x31af59b6325240442fa980efed10b22da138a84e,https://etherscan.io/address/0x31af59b6325240442fa980efed10b22da138a84e#analytics,1030,days,1291,days,0,10.20,2.994793,608.9
0xb15fed34bc72755112f3c97afd6b1cd4c007faf3,https://etherscan.io/address/0xb15fed34bc72755112f3c97afd6b1cd4c007faf3#analytics,25,days,2008,days,0,38.72,32.55464785704793,12679.71
0xe84104b1bb67f87a9149aabaf80ecd8cc69419da,https://etherscan.io/address/0xe84104b1bb67f87a9149aabaf80ecd8cc69419da#analytics,103,days,1292,days,0,648.33,20.319116192909135,7557.29
0xc5a80d2a0cc7c6f89c0600d557ac2c24ab50bf08,https://etherscan.io/address/0xc5a80d2a0cc7c6f89c0600d557ac2c24ab50bf08#analytics,463,days,1252,days,0,2.27,8.465995895088412,3101.69
0xfb500e44e6ace7b39200d9cffdcb68b658bf3377,https://etherscan.io/address/0xfb500e44e6ace7b39200d9cffdcb68b658bf3377#analytics,291,days,1248,days,0,2.81,61.09225435223782,84476.09
0xedb182bd13948eb26c824fc9f9f13d89c7a14d48,https://etherscan.io/address/0xedb182bd13948eb26c824fc9f9f13d89c7a14d48#analytics,6,days,2242,days,0,68.79,117.21463989309805,224944.27
0xd8c8622599c3798d56b519747f6ee65d4eda57f7,https://etherscan.io/address/0xd8c8622599c3798d56b519747f6ee65d4eda57f7#analytics,916,days,2048,days,0,2.09,26.12244367486241,12249.75
0x37bbb8d97cde3022b1166ad630dc7d36f2041f46,https://etherscan.io/address/0x37bbb8d97cde3022b1166ad630dc7d36f2041f46#analytics,378,days,1214,days,1,5979.77,5.0679837713953395,9076.16
0x21f1d0daa58f49a0a03855966e79026d2001d00e,https://etherscan.io/address/0x21f1d0daa58f49a0a03855966e79026d2001d00e#analytics,69,days,1266,days,0,18.30,127.75950294713141,56192.46
0x2d5304ba4f2c6eff5d53cecf64af89818a416cb9,https://etherscan.io/address/0x2d5304ba4f2c6eff5d53cecf64af89818a416cb9#analytics,232,days,1935,days,0,3138.10,25.957277785647932,98930.71
0x4771a883088cd7beae45f7d84cfbfdcf18f726c5,https://etherscan.io/address/0x4771a883088cd7beae45f7d84cfbfdcf18f726c5#analytics,256,days,1627,days,0,4.95,13.262959273111493,17526.98
0x9b1e347e7ce83caf0e64ece41d2a4ab7f78585d7,https://etherscan.io/address/0x9b1e347e7ce83caf0e64ece41d2a4ab7f78585d7#analytics,571,days,1287,days,0,7.41,25.989034120846597,38070.57
0x7d93ebd780f8f6310a2c472b480564d28b372e90,https://etherscan.io/address/0x7d93ebd780f8f6310a2c472b480564d28b372e90#analytics,50,days,1327,days,0,0.24,26.355403829691372,10103.08
0x7d93ebd780f8f6310a2c472b480564d28b372e90,https://etherscan.io/address/0x7d93ebd780f8f6310a2c472b480564d28b372e90#analytics,50,days,1327,days,0,0.24,26.355403829691372,10103.08
0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9,https://etherscan.io/address/0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9#analytics,101,days,2184,days,0,100.73,113.14371436593818,145285.31
0xde52a972d18b5bc95d4f01d85ebe63265926d2ce,https://etherscan.io/address/0xde52a972d18b5bc95d4f01d85ebe63265926d2ce#analytics,15,days,1221,days,525,413.22,525.6228071452507,1075108.89
0x36592ea662e49904c27dd416a6b3ebdd16c91512,https://etherscan.io/address/0x36592ea662e49904c27dd416a6b3ebdd16c91512#analytics,17,days,1223,days,0,36.68,21.705376630257426,8605.96
0x9acf8d0315094d33aa6875b673eb126483c3a2c0,https://etherscan.io/address/0x9acf8d0315094d33aa6875b673eb126483c3a2c0#analytics,4,hrs,1287,days,0,38621.74,34.82583242179541,38074.81
0xb9f30a56dae00435cefa08bcf12730073ab191d6,https://etherscan.io/address/0xb9f30a56dae00435cefa08bcf12730073ab191d6#analytics,245,days,1223,days,0,50.95,9.976277587732465,15103.09
0xf8a099545c0f2c3d3e547c048c2f5589e53b54d5,https://etherscan.io/address/0xf8a099545c0f2c3d3e547c048c2f5589e53b54d5#analytics,67,days,2185,days,0,7.74,49.01505675026683,25546.45
0x19f2303c82ef18986e2b43d37c2fd099c611d3f5,https://etherscan.io/address/0x19f2303c82ef18986e2b43d37c2fd099c611d3f5#analytics,27,days,1241,days,49,3536.78,50.1272852646817,94450.87
0x4c1ca681f090a42af7fddef4262349dd2ad43e42,https://etherscan.io/address/0x4c1ca681f090a42af7fddef4262349dd2ad43e42#analytics,1,day,2299,days,0,1310.76,27.506125142168838,16266.02
0x4873242fd2f0e7806a7aefc9971f0fe2709c789a,https://etherscan.io/address/0x4873242fd2f0e7806a7aefc9971f0fe2709c789a#analytics,654,days,1305,days,0,3.17,28.747010470225113,10513.45
0x5b214c89c90b76fa946cac39ada5a0d374af3967,https://etherscan.io/address/0x5b214c89c90b76fa946cac39ada5a0d374af3967#analytics,40,days,1302,days,1,523.14,230.01873172717794,1073888.45
0x696d1929144f9953538007cfb8132cdf4cb9643d,https://etherscan.io/address/0x696d1929144f9953538007cfb8132cdf4cb9643d#analytics,892,days,1242,days,0,1.47,95.18817772231994,35211.59
0x1d118eca15425f644d7aee03f5de7261a7bbb5d6,https://etherscan.io/address/0x1d118eca15425f644d7aee03f5de7261a7bbb5d6#analytics,9,hrs,2075,days,0,3114.74,32.09547848803796,29837.45
0xda81a57188006feac8711b046b28a79ea202e999,https://etherscan.io/address/0xda81a57188006feac8711b046b28a79ea202e999#analytics,15,days,2083,days,0,169.74,23.090629179551602,48540.21
0x8e33af5104be73bd501b64f38dc3dd8f7ac49a70,https://etherscan.io/address/0x8e33af5104be73bd501b64f38dc3dd8f7ac49a70#analytics,385,days,1291,days,0,6.40,19.482076406516526,14956.69
0x8afdb965f94d6d36080591694382b5cd5c7a4a0e,https://etherscan.io/address/0x8afdb965f94d6d36080591694382b5cd5c7a4a0e#analytics,294,days,1256,days,0,5182.63,100.96126262721197,297274.7
0x8afdb965f94d6d36080591694382b5cd5c7a4a0e,https://etherscan.io/address/0x8afdb965f94d6d36080591694382b5cd5c7a4a0e#analytics,294,days,1256,days,0,5182.63,100.96126262721197,297274.7
0x926253f534ff911348c5271b7c380884cab648ad,https://etherscan.io/address/0x926253f534ff911348c5271b7c380884cab648ad#analytics,1,day,1252,days,2,3089.09,48.941378069254554,41430.42
0xc6cc9f8c22e18eda573d5337b76227b0e6343e8f,https://etherscan.io/address/0xc6cc9f8c22e18eda573d5337b76227b0e6343e8f#analytics,1092,days,1215,days,0,51.31,100.34123603394525,40903.04
0x3ba8fbc1f20e431fa4eb777fe28683653978ce02,https://etherscan.io/address/0x3ba8fbc1f20e431fa4eb777fe28683653978ce02#analytics,35,days,1251,days,0,16894.75,415.312729555665,669043.89
0x99e011894390611d7c2b271f77977848257c4115,https://etherscan.io/address/0x99e011894390611d7c2b271f77977848257c4115#analytics,95,days,1418,days,0,27.96,58.59551802237828,25445.99
0x78f87cc02fa8a0ac98fbf66cebfb27260ecee60b,https://etherscan.io/address/0x78f87cc02fa8a0ac98fbf66cebfb27260ecee60b#analytics,33,days,2268,days,0,2190508.09,409.8977268418168,642355.6
0x8b30c51feaddeab37d2298c3b27e0453b93dc6ca,https://etherscan.io/address/0x8b30c51feaddeab37d2298c3b27e0453b93dc6ca#analytics,964,days,1251,days,0,0.00,23.671804680287774,10801.92
0x0aa3ae4ab9854903482da1f78f1052d6bca64bbe,https://etherscan.io/address/0x0aa3ae4ab9854903482da1f78f1052d6bca64bbe#analytics,16,days,1237,days,0,32943.01,155.4356797692534,84966.86
0x13beb7fc7ef101a8338670fe30d1c52c23b472d1,https://etherscan.io/address/0x13beb7fc7ef101a8338670fe30d1c52c23b472d1#analytics,1182,days,1215,days,0,None,0.6101645435853554,241.06
0x404a33ebd40971af7de5d031a33425e02fc7e47a,https://etherscan.io/address/0x404a33ebd40971af7de5d031a33425e02fc7e47a#analytics,26,days,2155,days,0,40767.22,46.45496655565862,177904.4
0x6e605c05db60e12380009f857adb0c1a88abeadd,https://etherscan.io/address/0x6e605c05db60e12380009f857adb0c1a88abeadd#analytics,107,days,1385,days,0,0.41,158.08572206390733,77127.85
0x8b431a292deaefe1d3c7603b06485f2b795e76d3,https://etherscan.io/address/0x8b431a292deaefe1d3c7603b06485f2b795e76d3#analytics,693,days,1224,days,0,5.87,9.996758110527209,3490.67
0xb488e937bed889d2b4939cb718e37d8583ded768,https://etherscan.io/address/0xb488e937bed889d2b4939cb718e37d8583ded768#analytics,786,days,1299,days,0,0.41,13.262853692625146,10009.83
0xc2be9e17c687541e33e8debf741234f54bc75482,https://etherscan.io/address/0xc2be9e17c687541e33e8debf741234f54bc75482#analytics,79,days,2173,days,0,611.76,19.230954586127226,7976.67
0x397a5907a2ac07b7ac12a3adf34277a47762d854,https://etherscan.io/address/0x397a5907a2ac07b7ac12a3adf34277a47762d854#analytics,241,days,2294,days,0,5.81,29.007146765936863,11277.11
0x76d04491ccc41cfe62f4ebb3eb520b5751ad6aab,https://etherscan.io/address/0x76d04491ccc41cfe62f4ebb3eb520b5751ad6aab#analytics,951,days,2095,days,0,13.87,10.170276130865535,3940.07
0x817a41e812189caa818525c1bca7093f5e95f5d1,https://etherscan.io/address/0x817a41e812189caa818525c1bca7093f5e95f5d1#analytics,462,days,1250,days,0,6274.72,44.17151819239865,35320.05
0x817a41e812189caa818525c1bca7093f5e95f5d1,https://etherscan.io/address/0x817a41e812189caa818525c1bca7093f5e95f5d1#analytics,462,days,1250,days,0,6274.72,44.17151819239865,35320.05
0x817a41e812189caa818525c1bca7093f5e95f5d1,https://etherscan.io/address/0x817a41e812189caa818525c1bca7093f5e95f5d1#analytics,462,days,1250,days,0,6274.72,44.17151819239865,35320.05
0x76fbd3f8d609343f6a6ea32a29d6696e2ceccddb,https://etherscan.io/address/0x76fbd3f8d609343f6a6ea32a29d6696e2ceccddb#analytics,892,days,1237,days,0,10271.47,33.61007535648969,15299.15
0xe91e21b41fdf13ae2bbe8baaffda063ac401ba8f,https://etherscan.io/address/0xe91e21b41fdf13ae2bbe8baaffda063ac401ba8f#analytics,660,days,1259,days,0,15909.69,16.2666211485791,23307.09
0xa330aef840a9ac64b47138cbfc5edcbfb50b7918,https://etherscan.io/address/0xa330aef840a9ac64b47138cbfc5edcbfb50b7918#analytics,118,days,1221,days,0,3.40,4.804546111315996,1496.47
0xc1ddd17cdfeef5aeff354c7b0f70b6ae3bfea888,https://etherscan.io/address/0xc1ddd17cdfeef5aeff354c7b0f70b6ae3bfea888#analytics,137,days,1251,days,0,2.45,115.6360755915888,44260.86
0xd4cf8f8b980e1288c9e9bb27da4825f8f11aa49b,https://etherscan.io/address/0xd4cf8f8b980e1288c9e9bb27da4825f8f11aa49b#analytics,3,days,1310,days,0,259921268.25,15.36245971223176,28844.96
0x64dcbead3b25b94c1c07158c8a6ad6517b95513e,https://etherscan.io/address/0x64dcbead3b25b94c1c07158c8a6ad6517b95513e#analytics,5,days,1227,days,0,54366.67,122.95545453790197,47449.74
0x5d12224d75f9ae39ccdfa805e1a81dc9d64c865e,https://etherscan.io/address/0x5d12224d75f9ae39ccdfa805e1a81dc9d64c865e#analytics,294,days,2020,days,0,1.68,3.812359338709424,4051.99
0x93f5af632ce523286e033f0510e9b3c9710f4489,https://etherscan.io/address/0x93f5af632ce523286e033f0510e9b3c9710f4489#analytics,1,day,1271,days,25,216718.74,285.6535785591744,632590.45
0xa005ecac6ca7476cda862ec4b7ec7ab62a876ed1,https://etherscan.io/address/0xa005ecac6ca7476cda862ec4b7ec7ab62a876ed1#analytics,238,days,1295,days,0,9.95,8.08474622591207,2783.17
0x2fc8bfc7fb40d14bc28f69d696d588cab5d3e638,https://etherscan.io/address/0x2fc8bfc7fb40d14bc28f69d696d588cab5d3e638#analytics,678,days,1247,days,0,9.66,17.46729685479125,6914.25
0x89fd7847a53f63cf6bb3e48b5838a6dfa395064a,https://etherscan.io/address/0x89fd7847a53f63cf6bb3e48b5838a6dfa395064a#analytics,74,days,1226,days,0,57.74,17.39511349215295,6221.71
0x0d2f1bbe4d4918caebadbb01e65afefd8d444a6d,https://etherscan.io/address/0x0d2f1bbe4d4918caebadbb01e65afefd8d444a6d#analytics,247,days,1621,days,0,0.09,10.535542803203455,6623.84
0x58d4619de2be54db4edd3edf0398ec038b7208fb,https://etherscan.io/address/0x58d4619de2be54db4edd3edf0398ec038b7208fb#analytics,628,days,1868,days,0,17.39,63.99361792809125,41158.14
0x0e6a3b45680dda6aa8fbc038bcce74da2f9c24f5,https://etherscan.io/address/0x0e6a3b45680dda6aa8fbc038bcce74da2f9c24f5#analytics,396,days,1372,days,0,4.52,0.61562271,573.63
0xcd47f68bab44e3a61acde85308128307900db306,https://etherscan.io/address/0xcd47f68bab44e3a61acde85308128307900db306#analytics,181,days,1544,days,0,19.17,2.482794692668611,1125.34
0x82ee15e7c0c923e512eb0c554a50e08254ebd660,https://etherscan.io/address/0x82ee15e7c0c923e512eb0c554a50e08254ebd660#analytics,21,mins,1534,days,7,25229.06,54.73867516117379,176578.18
0xabc2860ab3a173d3030ec63c6862843cfae42d53,https://etherscan.io/address/0xabc2860ab3a173d3030ec63c6862843cfae42d53#analytics,12,hrs,1287,days,0,178.93,4.506163134269505,6006.02
0xefb660e44c771ba0dc97c528846d303dd7218a05,https://etherscan.io/address/0xefb660e44c771ba0dc97c528846d303dd7218a05#analytics,1165,days,1395,days,0,15.34,7.310529603464224,2719.01
0x0c2928630395ea989e3077aefe50e08dc5426584,https://etherscan.io/address/0x0c2928630395ea989e3077aefe50e08dc5426584#analytics,3,days,1257,days,0,14.69,20.013276876134263,33395.95
